id,long,lat,banco,red,ubicacion,localidad,terminales,no_vidente,dolares,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
40619,-58.3829227992237,-34.6089756757201,BBVA Banco Francés,BANELCO,AV. DE MAYO 1165,CABA,2,False,False,DE MAYO AV.,1165,,Monserrat,Comuna 1,1085,C1085ABB
41229,-58.3835521604657,-34.6093782454324,ICBC,BANELCO,Av. De Mayo 1202,CABA,2,False,False,DE MAYO AV.,1202,,Monserrat,Comuna 1,1085,C1085ABP
40897,-58.3838211657575,-34.609037269435,Banco Galicia,BANELCO,AV. DE MAYO 1225,CABA,3,False,False,DE MAYO AV.,1225,,Monserrat,Comuna 1,1085,C1085ABC
40032,-58.3866997984393,-34.6092346643063,Banco Patagonia,BANELCO,AV. DE MAYO 1441,CABA,3,False,False,DE MAYO AV.,1441,,Monserrat,Comuna 1,1085,C1085ABE
40621,-58.3774763137302,-34.6089613757246,BBVA Banco Francés,BANELCO,AV. DE MAYO 782,CABA,2,False,False,DE MAYO AV.,782,,Monserrat,Comuna 1,1084,C1084AAP
40472,-58.4217789215821,-34.608756229486,Banco Supervielle,BANELCO,AV. DIAZ VELEZ 3916,CABA,2,False,False,DIAZ VELEZ AV.,3916,,Almagro,Comuna 5,1200,C1200AAT
40192,-58.4248413529369,-34.6084812507013,Banco Santander Río,BANELCO,AV. DIAZ VELEZ 4101,CABA,2,False,False,DIAZ VELEZ AV.,4101,,Almagro,Comuna 5,1200,C1200AAI
40047,-58.4286505989966,-34.6085438389679,Banco Patagonia,BANELCO,AV. DIAZ VELEZ 4363,CABA,2,False,False,DIAZ VELEZ AV.,4363,,Almagro,Comuna 5,1200,C1200AAK
40560,-58.4408251147715,-34.6086230030073,BBVA Banco Francés,BANELCO,AV. DIAZ VELEZ 5253,CABA,3,False,False,DIAZ VELEZ AV.,5253,,Caballito,Comuna 6,1405,C1405DCH
40120,-58.4548443059988,-34.6318407288697,Banco Santander Río,BANELCO,AV.DIRECTORIO 1950,CABA,3,False,False,DIRECTORIO AV.,1950,,Flores,Comuna 7,1406,C1406GZV
39991,-58.5206110697089,-34.654167244513,Banco Patagonia,BANELCO,AV E CASTRO 7325,CABA,3,False,False,"CASTRO, EMILIO AV.",7325,,Liniers,Comuna 9,1408,C1408IGK
39876,-58.4581674698683,-34.5713358726753,Banco Itaú,BANELCO,AV. EL CANO 3034,CABA,1,False,False,ELCANO AV.,3034,,Colegiales,Comuna 13,1426,C1426EJO
39800,-58.4581674698683,-34.5713358726753,Banco Itaú,BANELCO,AV. EL CANO 3034,CABA,1,False,False,ELCANO AV.,3034,,Colegiales,Comuna 13,1426,C1426EJO
40727,-58.4590470188459,-34.572016747346,BBVA Banco Francés,BANELCO,AV. ELCANO 3107,CABA,2,False,False,ELCANO AV.,3107,,Colegiales,Comuna 13,1426,C1426EJC
40275,-58.5181966045164,-34.6624944126192,Banco Santander Río,BANELCO,Avenida Brigadier General Juan Manuel de Rosas Y Avenida General Paz,Lomas del Mirador,2,False,False,Avenida Brigadier General Juan Manuel de Rosas,0,Avenida General Paz,Mataderos,Comuna 9,,
40797,-58.3917420669668,-34.6220988728535,Banco Galicia,BANELCO,AV. ENTRE RIOS 1145,CABA,3,False,False,ENTRE RIOS AV.,1145,,San Cristobal,Comuna 3,1080,C1080ABF
41111,-58.3913038482345,-34.622127362092,HSBC Bank Argentina,BANELCO,AV. ENTRE RIOS 1150,CABA,2,False,False,ENTRE RIOS AV.,1150,,Constitucion,Comuna 1,1080,C1080ABS
40031,-58.391882480402,-34.6153499038422,Banco Patagonia,BANELCO,AV. ENTRE RIOS 555,CABA,2,False,False,ENTRE RIOS AV.,555,,Balvanera,Comuna 3,1079,C1079ABF
40015,-58.4787745612256,-34.6580654412185,Banco Patagonia,BANELCO,AV. EVA PERON 4902,CABA,3,False,False,"PERON, EVA AV.",4902,,Villa Lugano,Comuna 8,1439,C1439BSN
40687,-58.4791802092632,-34.6578590739011,BBVA Banco Francés,BANELCO,AV. EVA PERON 4941,CABA,2,False,False,"PERON, EVA AV.",4941,,Mataderos,Comuna 9,1439,C1439BSA
40041,-58.5274127732397,-34.6155292627852,Banco Patagonia,BANELCO,AV. F. BEIRO 5491,CABA,2,False,False,"BEIRO, FRANCISCO AV.",5491,,Villa Real,Comuna 10,1419,C1419IAD
39949,-58.5035392272784,-34.6005697192502,Banco Macro,BANELCO,AV. FCO. BEIRO 3599,CABA,1,False,False,"BEIRO, FRANCISCO AV.",3599,,Villa Devoto,Comuna 11,1419,C1419HYJ
41002,-58.510928287369,-34.6050975676577,Banco Galicia,BANELCO,AV. FCO. BEIRO 4229,CABA,2,False,False,"BEIRO, FRANCISCO AV.",4229,,Villa Devoto,Comuna 11,1419,C1419HZE
40388,-58.5241528955194,-34.6136222902834,Banco Santander Río,BANELCO,AV. FCO. BEIRO 5248,CABA,2,False,False,"BEIRO, FRANCISCO AV.",5248,,Villa Devoto,Comuna 11,1419,C1419IAO
39753,-58.5246972531236,-34.6135528079407,Banco Comafi,BANELCO,AV. FCO. BEIRO 5265,CABA,1,False,False,"BEIRO, FRANCISCO AV.",5265,,Villa Devoto,Comuna 11,1419,C1419IAB
40867,-58.5250309541001,-34.6137051686962,Banco Galicia,BANELCO,AV. FCO. BEIRO 5289,CABA,3,False,False,"BEIRO, FRANCISCO AV.",5289,,Villa Devoto,Comuna 11,1419,C1419IAB
40368,-58.4729902179481,-34.6857177462727,Banco Santander Río,BANELCO,AV. F DE LA CRUZ 6212,CABA,2,False,False,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",6212,,Villa Riachuelo,Comuna 8,1439,C1439CPO
40183,-58.4230492233538,-34.6427587255403,Banco Santander Río,BANELCO,AV. F. DE LA CRUZ 809,CABA,2,False,False,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",809,,Nueva Pompeya,Comuna 4,1437,C1437GYA
40553,-58.4455401605493,-34.5707146524511,BBVA Banco Francés,BANELCO,AV. FEDERICO LACROZE 2451,CABA,2,False,False,"LACROZE, FEDERICO AV.",2451,,Colegiales,Comuna 13,1426,C1426CPJ
40863,-58.4491178709093,-34.5770610848005,Banco Galicia,BANELCO,AV. FEDERICO LACROZE 3101,CABA,4,False,False,"LACROZE, FEDERICO AV.",3101,,Colegiales,Comuna 13,1426,C1426CQE
40507,-58.47584554022,-34.6877614971497,Banco Supervielle,BANELCO,AV. F.F.DE LA CRUZ 6545,CABA,2,False,False,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",6545,,Villa Riachuelo,Comuna 8,1439,C1439CPE
40215,-58.3922884926829,-34.5828748878961,Banco Santander Río,BANELCO,AV. FIGUEROA ALCORTA 2263,CABA,2,False,False,"FIGUEROA ALCORTA, PRES. AV.",2263,,Recoleta,Comuna 2,1425,C1425CKB
39912,-58.453131396611,-34.5835130166575,Banco Macro,BANELCO,AV F. LACROZE 3825,CABA,2,False,False,"LACROZE, FEDERICO AV.",3825,,Chacarita,Comuna 15,1427,C1427EDD
40317,-58.4598069524997,-34.5784787197861,Banco Santander Río,BANELCO,AV. FOREST 1187,CABA,2,False,False,FOREST AV.,1187,,Chacarita,Comuna 15,1427,C1427CEI
40467,-58.4978536328369,-34.5974609773032,Banco Supervielle,BANELCO,AV. FRANCISCO BEIRO 3180,CABA,2,False,False,"BEIRO, FRANCISCO AV.",3180,,Villa Del Parque,Comuna 11,1419,C1419HYS
40667,-58.5125453036818,-34.6060929083822,BBVA Banco Francés,BANELCO,AV. FRANCISCO BEIRO 4359,CABA,2,False,False,"BEIRO, FRANCISCO AV.",4359,,Villa Devoto,Comuna 11,1419,C1419HZF
40617,-58.4618769086069,-34.614999163911,BBVA Banco Francés,BANELCO,AV. GAONA 2508,CABA,3,False,False,GAONA AV.,2508,,Flores,Comuna 7,1416,C1416DSN
40806,-58.4739881773112,-34.6206059755383,Banco Galicia,BANELCO,AV GAONA 3496,CABA,1,False,False,GAONA AV.,3496,,Flores,Comuna 7,1416,C1416DSW
40591,-58.476841533599,-34.6220950835614,BBVA Banco Francés,BANELCO,AV. GAONA 3720,CABA,2,False,False,GAONA AV.,3720,,Flores,Comuna 7,1416,C1416DSZ
40640,-58.501109823178,-34.5858457023873,BBVA Banco Francés,BANELCO,AV GRAL MOSCONI 2816,CABA,2,False,False,MOSCONI GENERAL AV.,2816,,Villa Pueyrredon,Comuna 12,1419,C1419EQU
40997,-58.4179188512077,-34.6209007130288,Banco Galicia,BANELCO,AV.INDEPENDENCIA 3691,CABA,2,False,False,INDEPENDENCIA AV.,3691,,Almagro,Comuna 5,1226,C1226AAB
41316,-58.5016186172107,-34.6510581978021,ICBC,BANELCO,AV. J. B. ALBERDI 5754,CABA,3,False,False,"ALBERDI, JUAN BAUTISTA AV.",5754,,Mataderos,Comuna 9,1440,C1440AAV
39816,-58.5039729730614,-34.652748347068,Banco Itaú,BANELCO,AV. J. B. ALBERDI 5977,CABA,2,False,False,"ALBERDI, JUAN BAUTISTA AV.",5977,,Mataderos,Comuna 9,1440,C1440AAK
39852,-58.5039729730614,-34.652748347068,Banco Itaú,BANELCO,AV. J. B. ALBERDI 5977,CABA,1,False,False,"ALBERDI, JUAN BAUTISTA AV.",5977,,Mataderos,Comuna 9,1440,C1440AAK
39906,-58.5154329585897,-34.6606118550265,Banco Itaú,BANELCO,AV. J.B. ALBERDI 7283,CABA,1,False,False,"ALBERDI, JUAN BAUTISTA AV.",7283,,Mataderos,Comuna 9,1440,C1440ABK
40852,-58.4851744223423,-34.6246571827914,Banco Galicia,BANELCO,AV. J.B. JUSTO 6629,CABA,2,False,False,"JUSTO, JUAN B. AV.",6629,,Floresta,Comuna 10,1407,C1407FAE
40439,-58.4351946997759,-34.6206118628052,Banco Supervielle,BANELCO,AV. JOSE M. MORENO 230,CABA,2,False,False,"MORENO, JOSE MARIA AV.",230,,Caballito,Comuna 6,1424,C1424AAP
40181,-58.4514371163007,-34.6269644560911,Banco Santander Río,BANELCO,AV. JUAN B. ALBERDI 1617,CABA,2,False,False,"ALBERDI, JUAN BAUTISTA AV.",1617,,Caballito,Comuna 6,1406,C1406GRF
40033,-58.4960140161222,-34.6458716458188,Banco Patagonia,BANELCO,AV. JUAN B. ALBERDI 5002,CABA,3,False,False,"ALBERDI, JUAN BAUTISTA AV.",5002,,Mataderos,Comuna 9,1440,C1440AAO
40885,-58.5029064335491,-34.6517284062765,Banco Galicia,BANELCO,AV. JUAN B. ALBERDI 5859,CABA,2,False,False,"ALBERDI, JUAN BAUTISTA AV.",5859,,Mataderos,Comuna 9,1440,C1440AAJ
40865,-58.466574756817,-34.6108316692943,Banco Galicia,BANELCO,AV. JUAN B. JUSTO 4802,CABA,2,False,False,"JUSTO, JUAN B. AV.",4802,,Villa Gral. Mitre,Comuna 11,1416,C1416DKP
40522,-58.4912127482366,-34.6273232827342,BBVA Banco Francés,BANELCO,AV. JUAN B. JUSTO 7132,CABA,2,False,False,"JUSTO, JUAN B. AV.",7132,,Velez Sarsfield,Comuna 10,1407,C1407FAW
39873,-58.453203911464,-34.5597866545633,Banco Itaú,BANELCO,AV. JURAMENTO 2013,CABA,1,False,False,JURAMENTO AV.,2013,,Belgrano,Comuna 13,1428,C1428DNG
40911,-58.4538302914209,-34.5601984565228,Banco Galicia,BANELCO,AV.JURAMENTO 2095,CABA,3,False,False,JURAMENTO AV.,2095,,Belgrano,Comuna 13,1428,C1428DNG
40104,-58.4268746261041,-34.6274506136225,Banco Santander Río,BANELCO,AV. LA PLATA 1031,CABA,3,False,False,LA PLATA AV.,1031,,Parque Chacabuco,Comuna 7,1250,C1250AAA
40094,-58.4287126076067,-34.6165471116269,Banco Santander Río,BANELCO,AV. LA PLATA 140,CABA,4,False,False,LA PLATA AV.,140,,Almagro,Comuna 5,1184,C1184AAO
40837,-58.428785994423,-34.6182280119243,Banco Galicia,BANELCO,AV. LA PLATA 293,CABA,3,False,False,LA PLATA AV.,293,,Caballito,Comuna 6,1184,C1184AAC
40644,-58.427826908859,-34.6207903913903,BBVA Banco Francés,BANELCO,AV. LA PLATA 510,CABA,2,False,False,LA PLATA AV.,510,,Almagro,Comuna 5,1235,C1235ABP
40506,-58.4282060396583,-34.6211099893023,Banco Supervielle,BANELCO,AV. LA PLATA 537,CABA,2,False,False,LA PLATA AV.,537,,Caballito,Comuna 6,1235,C1235ABC
40311,-58.3901935432201,-34.5933445022497,Banco Santander Río,BANELCO,AV. LAS HERAS 1602,CABA,2,False,False,"LAS HERAS, GENERAL",1602,,Recoleta,Comuna 2,1018,C1018AAN
40446,-58.3981038480266,-34.5864063440636,Banco Supervielle,BANELCO,AV. LAS HERAS 2401,CABA,1,False,False,LAS HERAS GENERAL AV.,2401,,Recoleta,Comuna 2,1425,C1425ASB
41161,-58.4031663511435,-34.5836162363829,HSBC Bank Argentina,BANELCO,AV. LAS HERAS 2958,CABA,2,False,False,LAS HERAS GENERAL AV.,2958,,Recoleta,Comuna 2,1425,C1425AST
41365,-58.4040686863257,-34.5832626506926,ICBC,BANELCO,AV. LAS HERAS 3001,CABA,2,False,False,LAS HERAS GENERAL AV.,3001,,Palermo,Comuna 14,1425,C1425ASH
39898,-58.4042477157218,-34.5832640416421,Banco Itaú,BANELCO,AV. LAS HERAS 3015,CABA,3,False,False,LAS HERAS GENERAL AV.,3015,,Palermo,Comuna 14,1425,C1425ASH
40211,-58.4062336006521,-34.5832558938921,Banco Santander Río,BANELCO,AV. LAS HERAS 3201,CABA,2,False,False,LAS HERAS GENERAL AV.,3201,,Palermo,Comuna 14,1425,C1425ASJ
39948,-58.4111413904463,-34.5817539118417,Banco Macro,BANELCO,AV. LAS HERAS 3701,CABA,1,False,False,LAS HERAS GENERAL AV.,3701,,Palermo,Comuna 14,1425,C1425ATB
40013,-58.3730375804642,-34.5953216672421,Banco Patagonia,BANELCO,AV. LEANDRO N ALEM 1064,CABA,3,False,False,"ALEM, LEANDRO N. AV.",1064,,Retiro,Comuna 1,1001,C1001AAS
41110,-58.4506765005447,-34.5535244466357,HSBC Bank Argentina,BANELCO,AV.LIBERTADOR 6350,CABA,1,False,False,DEL LIBERTADOR AV.,6350,,Belgrano,Comuna 13,1428,C1428ART
40736,-58.4549559490907,-34.5489783901519,Banco Galicia,BANELCO,AV. LIBERTADOR 6876,CABA,3,False,False,DEL LIBERTADOR AV.,6876,,Nuñez,Comuna 13,1429,C1429BMO
40786,-58.4997560175731,-34.6626969289844,Banco Galicia,BANELCO,AV LISANDRO DE LA TORRE 2406,CABA,1,False,False,"DE LA TORRE, LISANDRO AV.",2406,,Mataderos,Comuna 9,1440,C1440ECZ
40172,-58.3706412136909,-34.6022982203283,Banco Santander Río,BANELCO,AV. L.N.ALEM 456,CABA,4,False,False,"ALEM, LEANDRO N. AV.",456,,San Nicolas,Comuna 1,1003,C1003AAR
40768,-58.3704403035749,-34.6000370398124,Banco Galicia,BANELCO,AV. L.N. ALEM 651,CABA,2,False,False,"ALEM, LEANDRO N. AV.",651,,San Nicolas,Comuna 1,1001,C1001AAB
41092,-58.3704458390347,-34.6000152055862,HSBC Bank Argentina,BANELCO,AV. L. N. ALEM 653,CABA,3,False,False,"ALEM, LEANDRO N. AV.",653,,San Nicolas,Comuna 1,1001,C1001AAB
40898,-58.3722483395627,-34.5970879821944,Banco Galicia,BANELCO,AV. L.N. ALEM 910,CABA,2,False,False,"ALEM, LEANDRO N. AV.",910,,Retiro,Comuna 1,1001,C1001AAR
39883,-58.442570214587,-34.5634238041169,Banco Itaú,BANELCO,AV. LUIS MARÍA CAMPOS 1407,CABA,1,False,False,"CAMPOS, LUIS M. AV.",1407,,Belgrano,Comuna 13,1426,C1426BOM
39911,-58.442570214587,-34.5634238041169,Banco Itaú,BANELCO,AV. LUIS MARÍA CAMPOS 1407,CABA,1,False,False,"CAMPOS, LUIS M. AV.",1407,,Belgrano,Comuna 13,1426,C1426BOM
39970,-58.4383243588951,-34.5668479273714,Banco Macro,BANELCO,AV. LUIS M. CAMPOS 1029,CABA,1,False,False,"CAMPOS, LUIS M. AV.",1029,,Palermo,Comuna 14,1426,C1426BOI
40089,-58.4399334553998,-34.5654523350515,Banco Santander Río,BANELCO,AV. LUIS M. CAMPOS 1175,CABA,3,False,False,"CAMPOS, LUIS M. AV.",1175,,Palermo,Comuna 14,1426,C1426BOJ
40405,-58.440331875135,-34.5651676085371,Banco Supervielle,BANELCO,AV. LUIS M. CAMPOS 1201,CABA,2,False,False,"CAMPOS, LUIS M. AV.",1201,,Palermo,Comuna 14,1426,C1426BOK
40934,-58.4417456307796,-34.5640224847937,Banco Galicia,BANELCO,AV. LUIS M. CAMPOS 1349,CABA,2,False,False,"CAMPOS, LUIS M. AV.",1349,,Palermo,Comuna 14,1426,C1426BOL
40705,-58.4421589625435,-34.5637223943149,BBVA Banco Francés,BANELCO,AV. LUIS M. CAMPOS 1383,CABA,2,False,False,"CAMPOS, LUIS M. AV.",1383,,Palermo,Comuna 14,1426,C1426BOL
39884,-58.374149935041,-34.6398857874236,Banco Itaú,BANELCO,AV MANUEL MONTES DE OCA 1022,CABA,2,False,False,"MONTES DE OCA, MANUEL",1022,,Barracas,Comuna 4,1270,C1270AAX
40593,-58.3734229227553,-34.6326418089908,BBVA Banco Francés,BANELCO,AV. MARTIN GARCIA 702,CABA,2,False,False,"GARCIA, MARTIN AV.",702,,Barracas,Comuna 4,1268,C1268ABQ
40532,-58.4664544447253,-34.5620287016077,BBVA Banco Francés,BANELCO,AV.MONROE 3099,CABA,3,False,False,MONROE,3099,,Belgrano,Comuna 13,1428,C1428BLY
40600,-58.3744087016085,-34.6408435407644,BBVA Banco Francés,BANELCO,AV. MONTES DE OCA 1107,CABA,2,False,False,"MONTES DE OCA, MANUEL",1107,,Barracas,Comuna 4,1270,C1270AAL
40996,-58.3749122054981,-34.6357502230295,Banco Galicia,BANELCO,AV. MONTES DE OCA 650,CABA,2,False,False,"MONTES DE OCA, MANUEL",650,,Barracas,Comuna 4,1270,C1270AAT
40050,-58.3752436046545,-34.6363230306125,Banco Patagonia,BANELCO,AV. MONTES DE OCA 701,CABA,2,False,False,"MONTES DE OCA, MANUEL",701,,Barracas,Comuna 4,1270,C1270AAH
40424,-58.3747545564185,-34.636568446596,Banco Supervielle,BANELCO,AV. MONTES DE OCA 736,CABA,1,False,False,"MONTES DE OCA, MANUEL",736,,Barracas,Comuna 4,1270,C1270AAU
40379,-58.3748116590773,-34.6386115301956,Banco Santander Río,BANELCO,AV.MONTES DE OCA 895,CABA,2,False,False,"MONTES DE OCA, MANUEL",895,,Barracas,Comuna 4,1270,C1270AAI
41215,-58.5106751492069,-34.5912239342628,HSBC Bank Argentina,BANELCO,AV. MOSCONI 3525,CABA,2,False,False,MOSCONI GENERAL AV.,3525,,Villa Devoto,Comuna 11,1419,C1419ERB
40648,-58.4809813029484,-34.6122937430624,BBVA Banco Francés,BANELCO,AV. NAZCA 1922,CABA,3,False,False,NAZCA AV.,1922,,Villa Santa Rita,Comuna 11,1416,C1416ASV
40910,-58.4838951139457,-34.6086446098113,Banco Galicia,BANELCO,AV. NAZCA 2330,CABA,3,False,False,NAZCA AV.,2330,,Villa Del Parque,Comuna 11,1416,C1416ASZ
40602,-58.3697323087301,-34.6136717097717,BBVA Banco Francés,BANELCO,AV. PASEO COLON 505,CABA,3,False,False,PASEO COLON AV.,505,,Monserrat,Comuna 1,1063,C1063ACF
40067,-58.3697274441661,-34.6137861924237,Banco Patagonia,BANELCO,AV. PASEO COLON 515,CABA,2,False,False,PASEO COLON AV.,515,,Monserrat,Comuna 1,1063,C1063ACF
40843,-58.3696232374023,-34.6169879658092,Banco Galicia,BANELCO,AV. PASEO COLON 793,CABA,2,False,False,PASEO COLON AV.,793,,San Telmo,Comuna 1,1063,C1063ACH
40652,-58.4442020180838,-34.6271288866172,BBVA Banco Francés,BANELCO,AV. PEDRO GOYENA 1192,CABA,2,False,False,"GOYENA, PEDRO AV.",1192,,Caballito,Comuna 6,1406,C1406GWN
40508,-58.4454473232876,-34.6269872129628,Banco Supervielle,BANELCO,AV. PEDRO GOYENA 1291,CABA,2,False,False,"GOYENA, PEDRO AV.",1291,,Caballito,Comuna 6,1406,C1406GWB
40896,-58.4512534399315,-34.6284874685667,Banco Galicia,BANELCO,AV. PEDRO GOYENA 1642,CABA,2,False,False,"GOYENA, PEDRO AV.",1642,,Caballito,Comuna 6,1406,C1406GWS
40657,-58.4035019378456,-34.5983655196136,BBVA Banco Francés,BANELCO,AV. PUEYRREDON 1001,CABA,3,False,False,PUEYRREDON AV.,1001,,Recoleta,Comuna 2,1118,
40191,-58.4033429742685,-34.5980018561201,Banco Santander Río,BANELCO,AV. PUEYRREDON 1055,CABA,3,False,False,PUEYRREDON AV.,1055,,Recoleta,Comuna 2,1118,
41268,-58.4010275624996,-34.5920487390926,ICBC,BANELCO,AV. PUEYRREDON 1657,CABA,2,False,False,PUEYRREDON AV.,1657,,Recoleta,Comuna 2,1118,C1118AAG
39831,-58.3998639689485,-34.5896776356216,Banco Itaú,BANELCO,AV. PUEYRREDON 1855,CABA,2,False,False,PUEYRREDON AV.,1855,,Recoleta,Comuna 2,1119,C1119ACB
40338,-58.3998102880472,-34.5888841982393,Banco Santander Río,BANELCO,AV. PUEYRREDON 1914,CABA,4,False,False,PUEYRREDON AV.,1914,,Recoleta,Comuna 2,1119,C1119ACP
41165,-58.3957819694889,-34.5869620020274,HSBC Bank Argentina,BANELCO,AV. PUEYRREDON 2325,CABA,2,False,False,PUEYRREDON AV.,2325,,Recoleta,Comuna 2,1119,C1119ACG
40767,-58.3860265153439,-34.5913475266524,Banco Galicia,BANELCO,AV. QUINTANA 101,CABA,2,False,False,"QUINTANA, MANUEL, PRES.",101,,Retiro,Comuna 1,1014,C1014ACB
40827,-58.3889993491594,-34.588910050425,Banco Galicia,BANELCO,AV. QUINTANA 401,CABA,3,False,False,"QUINTANA, MANUEL, PRES. AV.",401,,Recoleta,Comuna 2,1129,C1129ABA
39765,-58.3892089854246,-34.588678260133,Banco Comafi,BANELCO,AV. QUINTANA 439,CABA,1,False,False,"QUINTANA, MANUEL, PRES. AV.",439,,Recoleta,Comuna 2,1129,C1129ABA
39905,-58.3905133335155,-34.5876710416507,Banco Itaú,BANELCO,AV. QUINTANA 587,CABA,1,False,False,"QUINTANA, MANUEL, PRES. AV.",587,,Recoleta,Comuna 2,1129,C1129ABB
39942,-58.3858104953705,-34.5914924492767,Banco Macro,BANELCO,AV. QUINTANA 99,CABA,1,False,False,"QUINTANA, MANUEL, PRES.",99,,Retiro,Comuna 1,1014,C1014ACA
41000,-58.4851207685747,-34.5546839119257,Banco Galicia,BANELCO,AV. RICARDO BALBIN 3899,CABA,3,False,False,"BALBIN, RICARDO, DR. AV.",3899,,Saavedra,Comuna 12,1430,C1430AAJ
41108,-58.4870244609718,-34.5547287355255,HSBC Bank Argentina,BANELCO,AV. RICARDO BALBIN 4027,CABA,1,False,False,"BALBIN, RICARDO, DR. AV.",4027,,Saavedra,Comuna 12,1430,C1430AAL
40832,-58.5213716100542,-34.6391046905772,Banco Galicia,BANELCO,AV. RIVADAVIA 11102,CABA,2,False,False,RIVADAVIA AV.,11102,,Liniers,Comuna 9,1408,C1408AAY
40177,-58.5215054920709,-34.6390961002984,Banco Santander Río,BANELCO,AV. RIVADAVIA 11120,CABA,2,False,False,RIVADAVIA AV.,11120,,Liniers,Comuna 9,1408,C1408AAY
39915,-58.5221294452962,-34.6390635840186,Banco Macro,BANELCO,AV. RIVADAVIA 11178,CABA,2,False,False,RIVADAVIA AV.,11178,,Liniers,Comuna 9,1408,C1408AAY
41181,-58.5223882271095,-34.6390634576427,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA  11200,CABA,2,False,False,RIVADAVIA AV.,11200,,Liniers,Comuna 9,1408,C1408AAY
40001,-58.5241690874677,-34.6391510904016,Banco Patagonia,BANELCO,AV. RIVADAVIA 11334,CABA,2,False,False,RIVADAVIA AV.,11334,,Liniers,Comuna 9,1408,C1408ABN
40471,-58.5262878675606,-34.6393202295698,Banco Supervielle,BANELCO,AV. RIVADAVIA 11494,CABA,3,False,False,RIVADAVIA AV.,11494,,Liniers,Comuna 9,1408,C1408ABO
40875,-58.3994905890822,-34.6099100646286,Banco Galicia,BANELCO,AV. RIVADAVIA 2330,CABA,4,False,False,RIVADAVIA AV.,2330,,Balvanera,Comuna 3,1034,C1034ACP
39797,-58.4026113813348,-34.6101150677729,Banco Itaú,BANELCO,AV. RIVADAVIA 2556,CABA,1,False,False,RIVADAVIA AV.,2556,,Balvanera,Comuna 3,1034,C1034ACR
39790,-58.4026113813348,-34.6101150677729,Banco Itaú,BANELCO,AV. RIVADAVIA 2556,CABA,2,False,False,RIVADAVIA AV.,2556,,Balvanera,Comuna 3,1034,C1034ACR
40638,-58.4029664379424,-34.6097736770455,BBVA Banco Francés,BANELCO,AV.RIVADAVIA 2577,CABA,3,False,False,RIVADAVIA AV.,2577,,Balvanera,Comuna 3,1034,C1034ACE
39974,-58.4118678082213,-34.6107073977355,Banco Macro,BANELCO,AV. RIVADAVIA 3202,CABA,2,False,False,RIVADAVIA AV.,3202,,Balvanera,Comuna 3,1203,C1203AAR
40141,-58.4182627876396,-34.6108256084941,Banco Santander Río,BANELCO,AV. RIVADAVIA 3681,CABA,2,False,False,RIVADAVIA AV.,3681,,Almagro,Comuna 5,1204,C1204AAB
40866,-58.4184888928726,-34.611204629947,Banco Galicia,BANELCO,AV. RIVADAVIA 3702,CABA,3,False,False,RIVADAVIA AV.,3702,,Almagro,Comuna 5,1204,C1204AAP
41216,-58.422078584302,-34.6117279386472,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA 3977,CABA,2,False,False,RIVADAVIA AV.,3977,,Almagro,Comuna 5,1204,C1204AAE
40626,-58.4231458825108,-34.6122001126905,BBVA Banco Francés,BANELCO,AV. RIVADAVIA 4059,CABA,2,False,False,RIVADAVIA AV.,4059,,Almagro,Comuna 5,1205,C1205AAA
40048,-58.4234442688547,-34.612741077032,Banco Patagonia,BANELCO,AV. RIVADAVIA 4100,CABA,2,False,False,RIVADAVIA AV.,4100,,Almagro,Comuna 5,1205,C1205AAN
40312,-58.426934634596,-34.6142849539358,Banco Santander Río,BANELCO,AV. RIVADAVIA 4364,CABA,3,False,False,RIVADAVIA AV.,4364,,Almagro,Comuna 5,1205,C1205AAQ
39859,-58.4319129662423,-34.6160797981267,Banco Itaú,BANELCO,AV. RIVADAVIA 4715,CABA,3,False,False,RIVADAVIA AV.,4715,,Caballito,Comuna 6,1424,C1424CEC
41190,-58.4375141269635,-34.6185654565008,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA 5075,CABA,1,False,False,RIVADAVIA AV.,5075,,Caballito,Comuna 6,1424,C1424CEF
40133,-58.4387629298595,-34.6191198504646,Banco Santander Río,BANELCO,AV. RIVADAVIA 5173,CABA,3,False,False,RIVADAVIA AV.,5173,,Caballito,Comuna 6,1424,C1424CEG
41094,-58.43919720176,-34.6193189708428,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA 5201,CABA,4,False,False,RIVADAVIA AV.,5201,,Caballito,Comuna 6,1424,C1424CEH
41346,-58.439327388958,-34.6197797025004,ICBC,BANELCO,Av. Rivadavia 5234,CABA,1,False,False,RIVADAVIA AV.,5234,,Caballito,Comuna 6,1424,C1424CEU
41305,-58.439327388958,-34.6197797025004,ICBC,BANELCO,Av. Rivadavia 5234,CABA,2,False,False,RIVADAVIA AV.,5234,,Caballito,Comuna 6,1424,C1424CEU
39931,-58.4400082823578,-34.6196726876637,Banco Macro,BANELCO,AV. RIVADAVIA 5273,CABA,2,False,False,RIVADAVIA AV.,5273,,Caballito,Comuna 6,1424,C1424CEH
